"InvoiceNo","StockCode","Description","Quantity","InvoiceDate","UnitPrice","CustomerID","Country"
"565851","23374","RED_SPOT_PAPER_GIFT_BAG",10,2011-09-07,0.82,14911,"EIRE"
"565851","22460","EMBOSSED_GLASS_TEALIGHT_HOLDER",12,2011-09-07,1.25,14911,"EIRE"
"565851","23145","ZINC_T-LIGHT_HOLDER_STAR_LARGE",12,2011-09-07,0.95,14911,"EIRE"
"565851","84755","COLOUR_GLASS_T-LIGHT_HOLDER_HANGING",16,2011-09-07,0.65,14911,"EIRE"
"565851","84970L","SINGLE_HEART_ZINC_T-LIGHT_HOLDER",12,2011-09-07,0.95,14911,"EIRE"
"565851","22101","MIRROR_MOSAIC_VOTIVE_HOLDER",6,2011-09-07,2.1,14911,"EIRE"
"565851","22102","MIRROR_MOSAIC_T-LIGHT_HOLDER",6,2011-09-07,1.65,14911,"EIRE"
"565851","22333","RETROSPOT_PARTY_BAG_+_STICKER_SET",8,2011-09-07,1.65,14911,"EIRE"
"565851","15056BL","EDWARDIAN_PARASOL_BLACK",3,2011-09-07,5.95,14911,"EIRE"
"565851","20679","EDWARDIAN_PARASOL_RED",3,2011-09-07,5.95,14911,"EIRE"
"565851","C2","CARRIAGE",1,2011-09-07,50,14911,"EIRE"
"565857","23229","VINTAGE_DONKEY_TAIL_GAME",6,2011-09-07,3.75,14911,"EIRE"
"565857","22759","SET_OF_3_NOTEBOOKS_IN_PARCEL",12,2011-09-07,1.65,14911,"EIRE"
"565857","84378","SET_OF_3_HEART_COOKIE_CUTTERS",12,2011-09-07,1.45,14911,"EIRE"
"565857","22937","BAKING_MOULD_CHOCOLATE_CUPCAKES",6,2011-09-07,2.55,14911,"EIRE"
"565857","22755","SMALL_PURPLE_BABUSHKA_NOTEBOOK",12,2011-09-07,0.85,14911,"EIRE"
"565857","22757","LARGE_RED_BABUSHKA_NOTEBOOK",12,2011-09-07,1.25,14911,"EIRE"
"565857","20983","12_PENCILS_TALL_TUBE_RED_RETROSPOT",12,2011-09-07,0.85,14911,"EIRE"
"565857","22585","PACK_OF_6_BIRDY_GIFT_TAGS",12,2011-09-07,1.25,14911,"EIRE"
"565857","22820","GIFT_BAG_BIRTHDAY",12,2011-09-07,0.65,14911,"EIRE"
"565857","22815","CARD_PSYCHEDELIC_APPLES",12,2011-09-07,0.42,14911,"EIRE"
"565857","22821","GIFT_BAG_PSYCHEDELIC_APPLES",12,2011-09-07,0.65,14911,"EIRE"
"565857","22718","CARD_CAT_AND_TREE",12,2011-09-07,0.42,14911,"EIRE"
"565857","22716","CARD_CIRCUS_PARADE",12,2011-09-07,0.42,14911,"EIRE"
"565857","21519","GIN_&_TONIC_DIET_GREETING_CARD",12,2011-09-07,0.42,14911,"EIRE"
"565857","84029E","RED_WOOLLY_HOTTIE_WHITE_HEART.",4,2011-09-07,4.25,14911,"EIRE"
"565857","21479","WHITE_SKULL_HOT_WATER_BOTTLE",4,2011-09-07,4.25,14911,"EIRE"
"565857","22111","SCOTTIE_DOG_HOT_WATER_BOTTLE",3,2011-09-07,4.95,14911,"EIRE"
"565857","23203","JUMBO_BAG_VINTAGE_DOILY",10,2011-09-07,2.08,14911,"EIRE"
"565857","22384","LUNCH_BAG_PINK_POLKADOT",10,2011-09-07,1.65,14911,"EIRE"
"565857","22644","CERAMIC_CHERRY_CAKE_MONEY_BANK",12,2011-09-07,1.45,14911,"EIRE"
"565857","85099B","JUMBO_BAG_RED_RETROSPOT",10,2011-09-07,2.08,14911,"EIRE"
"565857","20914","SET/5_RED_RETROSPOT_LID_GLASS_BOWLS",6,2011-09-07,2.95,14911,"EIRE"
"565857","22637","PIGGY_BANK_RETROSPOT",6,2011-09-07,2.55,14911,"EIRE"
"565857","22558","CLOTHES_PEGS_RETROSPOT_PACK_24",12,2011-09-07,1.65,14911,"EIRE"
"565857","21216","SET_3_RETROSPOT_TEA,COFFEE,SUGAR",4,2011-09-07,4.95,14911,"EIRE"
"565857","23288","GREEN_VINTAGE_SPOT_BEAKER",8,2011-09-07,0.85,14911,"EIRE"
"565857","23298","SPOTTY_BUNTING",9,2011-09-07,4.95,14911,"EIRE"
"565857","22993","SET_OF_4_PANTRY_JELLY_MOULDS",12,2011-09-07,1.25,14911,"EIRE"
"565857","23245","SET_OF_3_REGENCY_CAKE_TINS",4,2011-09-07,4.95,14911,"EIRE"
"565857","21874","GIN_AND_TONIC_MUG",12,2011-09-07,1.65,14911,"EIRE"
"565857","21872","GLAMOROUS__MUG",12,2011-09-07,1.25,14911,"EIRE"
"565857","21213","PACK_OF_72_SKULL_CAKE_CASES",24,2011-09-07,0.55,14911,"EIRE"
"565857","21212","PACK_OF_72_RETROSPOT_CAKE_CASES",24,2011-09-07,0.55,14911,"EIRE"
"565857","20727","LUNCH_BAG__BLACK_SKULL.",10,2011-09-07,1.65,14911,"EIRE"
"565857","22842","BISCUIT_TIN_VINTAGE_RED",2,2011-09-07,6.75,14911,"EIRE"
"565857","22840","ROUND_CAKE_TIN_VINTAGE_RED",2,2011-09-07,7.95,14911,"EIRE"
"565857","22846","BREAD_BIN_DINER_STYLE_RED",1,2011-09-07,16.95,14911,"EIRE"
"565857","22898","CHILDRENS_APRON_APPLES_DESIGN",8,2011-09-07,1.95,14911,"EIRE"
"565857","23197","SKETCHBOOK_MAGNETIC_SHOPPING_LIST",12,2011-09-07,1.45,14911,"EIRE"
"565857","23054","RECYCLED_ACAPULCO_MAT_LAVENDER",2,2011-09-07,8.25,14911,"EIRE"
"565857","22923","FRIDGE_MAGNETS_LES_ENFANTS_ASSORTED",12,2011-09-07,0.85,14911,"EIRE"
"565857","21174","POTTERING_IN_THE_SHED_METAL_SIGN",12,2011-09-07,2.08,14911,"EIRE"
"565857","21181","PLEASE_ONE_PERSON_METAL_SIGN",12,2011-09-07,2.1,14911,"EIRE"
"565857","21166","COOK_WITH_WINE_METAL_SIGN",12,2011-09-07,2.08,14911,"EIRE"
"565857","23061","VINTAGE_EMBOSSED_HEART",12,2011-09-07,1.25,14911,"EIRE"
"565857","15036","ASSORTED_COLOURS_SILK_FAN",12,2011-09-07,0.83,14911,"EIRE"
"565857","22178","VICTORIAN_GLASS_HANGING_T-LIGHT",12,2011-09-07,1.95,14911,"EIRE"
"565857","23090","VINTAGE_GLASS_T-LIGHT_HOLDER",24,2011-09-07,0.83,14911,"EIRE"
"565857","84946","ANTIQUE_SILVER_T-LIGHT_GLASS",24,2011-09-07,1.25,14911,"EIRE"
"565857","84832","ZINC_WILLIE_WINKIE__CANDLE_STICK",12,2011-09-07,0.85,14911,"EIRE"
"565857","85123A","WHITE_HANGING_HEART_T-LIGHT_HOLDER",6,2011-09-07,2.95,14911,"EIRE"
"565857","48111","DOORMAT_3_SMILEY_CATS",2,2011-09-07,8.25,14911,"EIRE"
"565857","48194","DOORMAT_HEARTS",2,2011-09-07,8.25,14911,"EIRE"
"565857","22171","3_HOOK_PHOTO_SHELF_ANTIQUE_WHITE",2,2011-09-07,8.5,14911,"EIRE"
"565857","82486","3_DRAWER_ANTIQUE_WHITE_WOOD_CABINET",2,2011-09-07,8.95,14911,"EIRE"
"565857","84879","ASSORTED_COLOUR_BIRD_ORNAMENT",16,2011-09-07,1.69,14911,"EIRE"
"565857","23142","IVORY_WIRE_KITCHEN_ORGANISER",2,2011-09-07,10.4,14911,"EIRE"
"565857","21669","BLUE_STRIPE_CERAMIC_DRAWER_KNOB",12,2011-09-07,1.45,14911,"EIRE"
"565857","21668","RED_STRIPE_CERAMIC_DRAWER_KNOB",12,2011-09-07,1.45,14911,"EIRE"
"565857","21672","WHITE_SPOT_RED_CERAMIC_DRAWER_KNOB",12,2011-09-07,1.45,14911,"EIRE"
"565857","22775","PURPLE_DRAWERKNOB_ACRYLIC_EDWARDIAN",12,2011-09-07,1.25,14911,"EIRE"
"565857","22772","PINK_DRAWER_KNOB_ACRYLIC_EDWARDIAN",12,2011-09-07,1.25,14911,"EIRE"
"565857","22831","WHITE_BROCANTE_SOAP_DISH",6,2011-09-07,2.95,14911,"EIRE"
"565857","21175","GIN_+_TONIC_DIET_METAL_SIGN",12,2011-09-07,2.55,14911,"EIRE"
"565857","82600","NO_SINGING_METAL_SIGN",12,2011-09-07,2.1,14911,"EIRE"
"565857","21704","BAG_250g_SWIRLY_MARBLES",12,2011-09-07,0.85,14911,"EIRE"
"565857","21539","RED_RETROSPOT_BUTTER_DISH",3,2011-09-07,4.95,14911,"EIRE"
"565857","22667","RECIPE_BOX_RETROSPOT",6,2011-09-07,2.95,14911,"EIRE"
"565857","21080","SET/20_RED_RETROSPOT_PAPER_NAPKINS",12,2011-09-07,0.85,14911,"EIRE"
"565857","22466","FAIRY_TALE_COTTAGE_NIGHT_LIGHT",12,2011-09-07,1.95,14911,"EIRE"
"565857","23082","SET_6_PAPER_TABLE_LANTERN_HEARTS",6,2011-09-07,3.75,14911,"EIRE"
"565857","22792","FLUTED_ANTIQUE_CANDLE_HOLDER",12,2011-09-07,0.85,14911,"EIRE"
"565857","22798","ANTIQUE_GLASS_DRESSING_TABLE_POT",8,2011-09-07,2.95,14911,"EIRE"
"565857","23121","PACK_OF_6_COCKTAIL_PARASOL_STRAWS",24,2011-09-07,0.42,14911,"EIRE"
"565857","23078","ICE_CREAM_PEN_LIP_GLOSS",24,2011-09-07,1.25,14911,"EIRE"
"565857","22310","IVORY_KNITTED_MUG_COSY",36,2011-09-07,1.65,14911,"EIRE"
"565857","22197","POPCORN_HOLDER",12,2011-09-07,0.85,14911,"EIRE"
"565857","21888","BINGO_SET",4,2011-09-07,3.75,14911,"EIRE"
"565857","21914","BLUE_HARMONICA_IN_BOX",12,2011-09-07,1.25,14911,"EIRE"
"565857","21915","RED__HARMONICA_IN_BOX",12,2011-09-07,1.25,14911,"EIRE"
"565857","84077","WORLD_WAR_2_GLIDERS_ASSTD_DESIGNS",48,2011-09-07,0.29,14911,"EIRE"
"565857","22550","HOLIDAY_FUN_LUDO",6,2011-09-07,3.75,14911,"EIRE"
"565857","21892","TRADITIONAL_WOODEN_CATCH_CUP_GAME",12,2011-09-07,1.25,14911,"EIRE"
"565857","21791","VINTAGE_HEADS_AND_TAILS_CARD_GAME",12,2011-09-07,1.25,14911,"EIRE"
"565857","21918","SET_12_KIDS_COLOUR__CHALK_STICKS",24,2011-09-07,0.42,14911,"EIRE"
"565916","23396","LA_JARDIN_BOTANIQUE_CUSHION_COVER",4,2011-09-07,3.75,14156,"EIRE"
"565916","46000S","POLYESTER_FILLER_PAD_40x40cm",8,2011-09-07,1.45,14156,"EIRE"
"565916","23393","HOME_SWEET_HOME_CUSHION_COVER",4,2011-09-07,3.75,14156,"EIRE"
"565916","21003","ROSE_DU_SUD_CUSHION_COVER",2,2011-09-07,6.35,14156,"EIRE"
"565916","22487","WHITE_WOOD_GARDEN_PLANT_LADDER",1,2011-09-07,9.95,14156,"EIRE"
"565916","23413","VINTAGE_COFFEE_GRINDER_BOX",3,2011-09-07,4.95,14156,"EIRE"
"565916","23409","PHOTO_FRAME_LINEN_AND_LACE_LARGE",6,2011-09-07,3.75,14156,"EIRE"
"565916","23298","SPOTTY_BUNTING",3,2011-09-07,4.95,14156,"EIRE"
"565916","47566","PARTY_BUNTING",4,2011-09-07,4.95,14156,"EIRE"
"565916","23290","SPACEBOY_CHILDRENS_BOWL",8,2011-09-07,1.25,14156,"EIRE"
"565916","23289","DOLLY_GIRL_CHILDRENS_BOWL",8,2011-09-07,1.25,14156,"EIRE"
"565916","23291","DOLLY_GIRL_CHILDRENS_CUP",8,2011-09-07,1.25,14156,"EIRE"
"565916","23293","SET_OF_12_FAIRY_CAKE_BAKING_CASES",8,2011-09-07,0.83,14156,"EIRE"
"565916","23294","SET_OF_6_SNACK_LOAF_BAKING_CASES",8,2011-09-07,0.83,14156,"EIRE"
"565916","23295","SET_OF_12_MINI_LOAF_BAKING_CASES",8,2011-09-07,0.83,14156,"EIRE"
"565916","23316","RED_REFECTORY_CLOCK",2,2011-09-07,9.95,14156,"EIRE"
"565916","23321","SMALL_WHITE_HEART_OF_WICKER",12,2011-09-07,1.65,14156,"EIRE"
"565916","23325","RUSTIC_STRAWBERRY_JAM_POT_SMALL",12,2011-09-07,1.65,14156,"EIRE"
"565916","23328","SET_6_SCHOOL_MILK_BOTTLES_IN_CRATE",4,2011-09-07,3.75,14156,"EIRE"
"565916","23350","ROLL_WRAP_VINTAGE_SPOT",12,2011-09-07,1.25,14156,"EIRE"
"565916","22697","GREEN_REGENCY_TEACUP_AND_SAUCER",6,2011-09-07,2.95,14156,"EIRE"
"565916","22698","PINK_REGENCY_TEACUP_AND_SAUCER",6,2011-09-07,2.95,14156,"EIRE"
"565916","23173","REGENCY_TEAPOT_ROSES",2,2011-09-07,9.95,14156,"EIRE"
"565916","23348","CHILDRENS_TOY_COOKING_UTENSIL_SET",6,2011-09-07,2.08,14156,"EIRE"
"565916","23355","HOT_WATER_BOTTLE_KEEP_CALM",4,2011-09-07,4.95,14156,"EIRE"
"565916","21704","BAG_250g_SWIRLY_MARBLES",12,2011-09-07,0.85,14156,"EIRE"
"565916","22699","ROSES_REGENCY_TEACUP_AND_SAUCER",12,2011-09-07,2.95,14156,"EIRE"
"565916","85053","FRENCH_ENAMEL_CANDLEHOLDER",6,2011-09-07,2.1,14156,"EIRE"
"565916","23397","FOOT_STOOL_HOME_SWEET_HOME",2,2011-09-07,9.95,14156,"EIRE"
"565916","C2","CARRIAGE",1,2011-09-07,50,14156,"EIRE"
"565916","23175","REGENCY_MILK_JUG_PINK",4,2011-09-07,3.25,14156,"EIRE"
"565927","21666","RIDGED_GLASS_T-LIGHT_HOLDER",12,2011-09-08,0.65,NA,"EIRE"
"565927","22464","HANGING_METAL_HEART_LANTERN",12,2011-09-08,1.65,NA,"EIRE"
"565927","22361","GLASS_JAR_DAISY_FRESH_COTTON_WOOL",6,2011-09-08,2.95,NA,"EIRE"
"565927","84843","WHITE_SOAP_RACK_WITH_2_BOTTLES",4,2011-09-08,5.95,NA,"EIRE"
"565927","21485","RETROSPOT_HEART_HOT_WATER_BOTTLE",3,2011-09-08,4.95,NA,"EIRE"
"565927","20749","ASSORTED_COLOUR_MINI_CASES",2,2011-09-08,7.95,NA,"EIRE"
"565927","20866","BLUE_ROSE_FABRIC_MIRROR",12,2011-09-08,1.25,NA,"EIRE"
"565927","21314","SMALL_GLASS_HEART_TRINKET_POT",8,2011-09-08,2.1,NA,"EIRE"
"565927","22990","COTTON_APRON_PANTRY_DESIGN",4,2011-09-08,4.95,NA,"EIRE"
"565927","20802","SMALL_GLASS_SUNDAE_DISH_CLEAR",18,2011-09-08,1.65,NA,"EIRE"
"565927","23183","MOTHER'S_KITCHEN_SPOON_REST",6,2011-09-08,3.75,NA,"EIRE"
"565927","22627","MINT_KITCHEN_SCALES",2,2011-09-08,8.5,NA,"EIRE"
"565927","85054","FRENCH_ENAMEL_POT_W_LID",6,2011-09-08,2.95,NA,"EIRE"
"565927","22989","SET_2_PANTRY_DESIGN_TEA_TOWELS",6,2011-09-08,3.25,NA,"EIRE"
"565927","22481","BLACK_TEA_TOWEL_CLASSIC_DESIGN",12,2011-09-08,1.25,NA,"EIRE"
"565927","22966","GINGERBREAD_MAN_COOKIE_CUTTER",12,2011-09-08,1.25,NA,"EIRE"
"565927","84509B","SET_OF_4_FAIRY_CAKE_PLACEMATS",4,2011-09-08,3.75,NA,"EIRE"
"565927","84509A","SET_OF_4_ENGLISH_ROSE_PLACEMATS",4,2011-09-08,3.75,NA,"EIRE"
"565927","23015","CORDIAL_GLASS_JUG",2,2011-09-08,8.25,NA,"EIRE"
"565927","23324","RUSTIC_STRAWBERRY_JAM_POT_LARGE",12,2011-09-08,2.08,NA,"EIRE"
"565927","23325","RUSTIC_STRAWBERRY_JAM_POT_SMALL",12,2011-09-08,1.65,NA,"EIRE"
"565927","22848","BREAD_BIN_DINER_STYLE_PINK",2,2011-09-08,16.95,NA,"EIRE"
"565927","23299","FOOD_COVER_WITH_BEADS_SET_2",6,2011-09-08,3.75,NA,"EIRE"
"565927","21465","PINK_FLOWER_CROCHET_FOOD_COVER",6,2011-09-08,3.75,NA,"EIRE"
"565927","84279P","CHERRY_BLOSSOM__DECORATIVE_FLASK",4,2011-09-08,3.75,NA,"EIRE"
"565927","22138","BAKING_SET_9_PIECE_RETROSPOT",3,2011-09-08,4.95,NA,"EIRE"
"565927","22550","HOLIDAY_FUN_LUDO",6,2011-09-08,3.75,NA,"EIRE"
"565927","21918","SET_12_KIDS_COLOUR__CHALK_STICKS",24,2011-09-08,0.42,NA,"EIRE"
"565927","23198","PANTRY_MAGNETIC__SHOPPING_LIST",12,2011-09-08,1.45,NA,"EIRE"
"565927","23245","SET_OF_3_REGENCY_CAKE_TINS",4,2011-09-08,4.95,NA,"EIRE"
"565927","22427","ENAMEL_FLOWER_JUG_CREAM",3,2011-09-08,5.95,NA,"EIRE"
"565927","23026","DRAWER_KNOB_VINTAGE_GLASS_STAR",6,2011-09-08,2.08,NA,"EIRE"
"565927","23025","DRAWER_KNOB_VINTAGE_GLASS_BALL",6,2011-09-08,2.08,NA,"EIRE"
"565927","23035","DRAWER_KNOB_CERAMIC_IVORY",12,2011-09-08,1.45,NA,"EIRE"
"565927","22726","ALARM_CLOCK_BAKELIKE_GREEN",4,2011-09-08,3.75,NA,"EIRE"
"565927","22728","ALARM_CLOCK_BAKELIKE_PINK",4,2011-09-08,3.75,NA,"EIRE"
"565927","22729","ALARM_CLOCK_BAKELIKE_ORANGE",4,2011-09-08,3.75,NA,"EIRE"
"565927","22727","ALARM_CLOCK_BAKELIKE_RED",4,2011-09-08,3.75,NA,"EIRE"
"565927","84832","ZINC_WILLIE_WINKIE__CANDLE_STICK",12,2011-09-08,0.85,NA,"EIRE"
"565927","48187","DOORMAT_NEW_ENGLAND",10,2011-09-08,7.08,NA,"EIRE"
"565927","22456","NATURAL_SLATE_CHALKBOARD_LARGE",3,2011-09-08,4.95,NA,"EIRE"
"565927","23188","VINTAGE__2_METER_FOLDING_RULER",12,2011-09-08,1.65,NA,"EIRE"
"565927","23092","LARGE_ANTIQUE_WHITE_PHOTO_FRAME",2,2011-09-08,7.9,NA,"EIRE"
"565927","22796","PHOTO_FRAME_3_CLASSIC_HANGING",2,2011-09-08,9.95,NA,"EIRE"
"565927","84836","ZINC_METAL_HEART_DECORATION",12,2011-09-08,1.25,NA,"EIRE"
"565927","22776","SWEETHEART_3_TIER_CAKE_STAND",3,2011-09-08,9.95,NA,"EIRE"
"565927","23061","VINTAGE_EMBOSSED_HEART",12,2011-09-08,1.25,NA,"EIRE"
"565927","22602","RETROSPOT_WOODEN_HEART_DECORATION",12,2011-09-08,0.85,NA,"EIRE"
"565927","22595","GINGHAM_HEART_DECORATION",12,2011-09-08,0.85,NA,"EIRE"
"565927","84347","ROTATING_SILVER_ANGELS_T-LIGHT_HLDR",12,2011-09-08,2.55,NA,"EIRE"
"565927","22141","CHRISTMAS_CRAFT_TREE_TOP_ANGEL",12,2011-09-08,2.1,NA,"EIRE"
"565927","22144","CHRISTMAS_CRAFT_LITTLE_FRIENDS",12,2011-09-08,2.1,NA,"EIRE"
"565927","82613D","METAL_SIGN_CUPCAKE_SINGLE_HOOK",8,2011-09-08,1.25,NA,"EIRE"
"565927","23180","MUM'S_KITCHEN_CLOCK",4,2011-09-08,4.95,NA,"EIRE"
"565927","21905","MORE_BUTTER_METAL_SIGN",12,2011-09-08,0.79,NA,"EIRE"
"565927","22770","MIRROR_CORNICE",2,2011-09-08,14.95,NA,"EIRE"
"565927","84708B","PINK_JEWELLED_PHOTO_FRAME",4,2011-09-08,4.95,NA,"EIRE"
"565927","21407","BROWN_CHECK_CAT_DOORSTOP",3,2011-09-08,4.25,NA,"EIRE"
"565927","22961","JAM_MAKING_SET_PRINTED",12,2011-09-08,1.45,NA,"EIRE"
"565927","85053","FRENCH_ENAMEL_CANDLEHOLDER",6,2011-09-08,2.1,NA,"EIRE"
"565927","21313","GLASS_HEART_T-LIGHT_HOLDER",12,2011-09-08,0.85,NA,"EIRE"
"565928","22557","PLASTERS_IN_TIN_VINTAGE_PAISLEY",12,2011-09-08,1.65,NA,"EIRE"
"565928","22138","BAKING_SET_9_PIECE_RETROSPOT",3,2011-09-08,4.95,NA,"EIRE"
"565928","21914","BLUE_HARMONICA_IN_BOX",12,2011-09-08,1.25,NA,"EIRE"
"565928","22548","HEADS_AND_TAILS_SPORTING_FUN",12,2011-09-08,1.25,NA,"EIRE"
"565928","21704","BAG_250g_SWIRLY_MARBLES",12,2011-09-08,0.85,NA,"EIRE"
"565928","21790","VINTAGE_SNAP_CARDS",12,2011-09-08,0.85,NA,"EIRE"
"565928","21889","WOODEN_BOX_OF_DOMINOES",12,2011-09-08,1.25,NA,"EIRE"
"565928","84978","HANGING_HEART_JAR_T-LIGHT_HOLDER",36,2011-09-08,1.06,NA,"EIRE"
"565928","22492","MINI_PAINT_SET_VINTAGE",36,2011-09-08,0.65,NA,"EIRE"
"565928","22561","WOODEN_SCHOOL_COLOURING_SET",12,2011-09-08,1.65,NA,"EIRE"
"565928","22028","PENNY_FARTHING_BIRTHDAY_CARD",12,2011-09-08,0.42,NA,"EIRE"
"565928","22712","CARD_DOLLY_GIRL",12,2011-09-08,0.42,NA,"EIRE"
"565928","22027","TEA_PARTY_BIRTHDAY_CARD",12,2011-09-08,0.42,NA,"EIRE"
"565928","22558","CLOTHES_PEGS_RETROSPOT_PACK_24",12,2011-09-08,1.65,NA,"EIRE"
"565928","23168","CLASSIC_CAFE_SUGAR_DISPENSER",12,2011-09-08,1.25,NA,"EIRE"
"565928","22720","SET_OF_3_CAKE_TINS_PANTRY_DESIGN",3,2011-09-08,4.95,NA,"EIRE"
"565928","23243","SET_OF_TEA_COFFEE_SUGAR_TINS_PANTRY",4,2011-09-08,4.95,NA,"EIRE"
"565928","23198","PANTRY_MAGNETIC__SHOPPING_LIST",12,2011-09-08,1.45,NA,"EIRE"
"565928","23298","SPOTTY_BUNTING",3,2011-09-08,4.95,NA,"EIRE"
"565928","22960","JAM_MAKING_SET_WITH_JARS",6,2011-09-08,4.25,NA,"EIRE"
"565928","22961","JAM_MAKING_SET_PRINTED",12,2011-09-08,1.45,NA,"EIRE"
"565928","22907","PACK_OF_20_NAPKINS_PANTRY_DESIGN",12,2011-09-08,0.85,NA,"EIRE"
"565928","22982","PANTRY_PASTRY_BRUSH",12,2011-09-08,1.25,NA,"EIRE"
"565928","22989","SET_2_PANTRY_DESIGN_TEA_TOWELS",6,2011-09-08,3.25,NA,"EIRE"
"565928","22666","RECIPE_BOX_PANTRY_YELLOW_DESIGN",6,2011-09-08,2.95,NA,"EIRE"
"565928","22423","REGENCY_CAKESTAND_3_TIER",4,2011-09-08,12.75,NA,"EIRE"
"565928","23306","SET_OF_36_DOILIES_PANTRY_DESIGN",12,2011-09-08,1.45,NA,"EIRE"
"565928","21871","SAVE_THE_PLANET_MUG",12,2011-09-08,1.25,NA,"EIRE"
"565928","22846","BREAD_BIN_DINER_STYLE_RED",2,2011-09-08,16.95,NA,"EIRE"
"565928","22847","BREAD_BIN_DINER_STYLE_IVORY",4,2011-09-08,14.95,NA,"EIRE"
"565928","22627","MINT_KITCHEN_SCALES",4,2011-09-08,8.5,NA,"EIRE"
"565928","22625","RED_KITCHEN_SCALES",12,2011-09-08,7.65,NA,"EIRE"
"565928","23035","DRAWER_KNOB_CERAMIC_IVORY",12,2011-09-08,1.45,NA,"EIRE"
"565928","23025","DRAWER_KNOB_VINTAGE_GLASS_BALL",6,2011-09-08,2.08,NA,"EIRE"
"565928","22726","ALARM_CLOCK_BAKELIKE_GREEN",4,2011-09-08,3.75,NA,"EIRE"
"565928","82580","BATHROOM_METAL_SIGN",12,2011-09-08,0.55,NA,"EIRE"
"565928","21181","PLEASE_ONE_PERSON_METAL_SIGN",12,2011-09-08,2.1,NA,"EIRE"
"565928","21175","GIN_+_TONIC_DIET_METAL_SIGN",12,2011-09-08,2.55,NA,"EIRE"
"565928","84970S","HANGING_HEART_ZINC_T-LIGHT_HOLDER",12,2011-09-08,0.85,NA,"EIRE"
"565928","85123A","WHITE_HANGING_HEART_T-LIGHT_HOLDER",6,2011-09-08,2.95,NA,"EIRE"
"565928","84755","COLOUR_GLASS_T-LIGHT_HOLDER_HANGING",48,2011-09-08,0.65,NA,"EIRE"
"565928","22456","NATURAL_SLATE_CHALKBOARD_LARGE",3,2011-09-08,4.95,NA,"EIRE"
"565928","82494L","WOODEN_FRAME_ANTIQUE_WHITE",6,2011-09-08,2.95,NA,"EIRE"
"565928","22796","PHOTO_FRAME_3_CLASSIC_HANGING",4,2011-09-08,9.95,NA,"EIRE"
"565928","84879","ASSORTED_COLOUR_BIRD_ORNAMENT",8,2011-09-08,1.69,NA,"EIRE"
"566625","21262","WHITE_GOOSE_FEATHER_CHRISTMAS_TREE",6,2011-09-14,2.95,14911,"EIRE"
"566625","21263","GREEN_GOOSE_FEATHER_TREE_60CM",12,2011-09-14,1.95,14911,"EIRE"
"566625","21394","RED_POLKADOT_BEAKER",48,2011-09-14,0.39,14911,"EIRE"
"566625","21932","SCANDINAVIAN_PAISLEY_PICNIC_BAG",10,2011-09-14,1.65,14911,"EIRE"
"566625","21933","PINK_VINTAGE_PAISLEY_PICNIC_BAG",10,2011-09-14,1.65,14911,"EIRE"
"566625","22161","HEART_DECORATION_RUSTIC_HANGING",24,2011-09-14,0.19,14911,"EIRE"
"566625","35471D","SET_OF_3_BIRD_LIGHT_PINK_FEATHER",24,2011-09-14,0.39,14911,"EIRE"
"566625","35598B","BLACK_CHRISTMAS_TREE_60CM",6,2011-09-14,2.95,14911,"EIRE"
"566625","35598D","PINK/WHITE_CHRISTMAS_TREE_60CM",24,2011-09-14,0.65,14911,"EIRE"
"566625","35646","VINTAGE_BEAD_PINK_EVENING_BAG",24,2011-09-14,1.25,14911,"EIRE"
"566625","35818P","ACRYLIC_JEWEL_ICICLE,_PINK",36,2011-09-14,0.38,14911,"EIRE"
"566625","35648","VINTAGE_BEAD_PINK_PURSE",24,2011-09-14,0.83,14911,"EIRE"
"566625","35815P","ACRYLIC_JEWEL_SNOWFLAKE,_PINK",48,2011-09-14,0.38,14911,"EIRE"
"566625","35819B","ACRYLIC_HANGING_JEWEL,BLUE",36,2011-09-14,0.38,14911,"EIRE"
"566625","35651","VINTAGE_BEAD_PINK_SCARF",12,2011-09-14,1.65,14911,"EIRE"
"566625","35933","PINK_STOCKING_CHRISTMAS_DECORATION",10,2011-09-14,0.38,14911,"EIRE"
"566625","84341B","SMALL_PINK_MAGIC_CHRISTMAS_TREE",36,2011-09-14,0.38,14911,"EIRE"
"566625","85032D","YULETIDE_IMAGES_GIFT_WRAP_SET",48,2011-09-14,0.65,14911,"EIRE"
"566625","85130C","BEADED_CRYSTAL_HEART_BLUE__LARGE",24,2011-09-14,0.79,14911,"EIRE"
"566625","85130B","BEADED_CRYSTAL_HEART_GREEN_LARGE",24,2011-09-14,0.79,14911,"EIRE"
"566625","23431","NATURAL_HANGING_QUILTED_HEARTS",12,2011-09-14,0.83,14911,"EIRE"
"566625","23427","STOOL_HOME_SWEET_HOME",1,2011-09-14,12.5,14911,"EIRE"
"566625","23397","FOOT_STOOL_HOME_SWEET_HOME",2,2011-09-14,9.95,14911,"EIRE"
"566625","23400","SHELF_WITH_4_HOOKS_HOME_SWEET_HOME",2,2011-09-14,6.25,14911,"EIRE"
"566625","23403","LETTER_HOLDER_HOME_SWEET_HOME",4,2011-09-14,3.75,14911,"EIRE"
"566625","23401","RUSTIC_MIRROR_WITH_LACE_HEART",2,2011-09-14,6.25,14911,"EIRE"
"566625","23413","VINTAGE_COFFEE_GRINDER_BOX",3,2011-09-14,4.95,14911,"EIRE"
